# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 13311 5 123 50 1331930 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/F0E8BF79D760EBBBC3C97B9445838B1A/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13311 5 123 50 1342608 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/F0E8BF79D760EBBBC3C97B9445838B1A/4.cache.fe7f40a242f1.js
DUPTYPE_WITHIN_SAME_TREE -13311 6 123 50 1465808 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/F0E8BF79D760EBBBC3C97B9445838B1A/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13311 6 123 50 1481054 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/F0E8BF79D760EBBBC3C97B9445838B1A/4.cache.fe7f40a242f1.js
DUPTYPE_FIRST_OCCURRENCE 13323 5 123 50 1331947 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/F494AAD721EABAC362554A6ECAD8A30B/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13323 5 123 50 1342614 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/F494AAD721EABAC362554A6ECAD8A30B/4.cache.295d16af4dbc.js
DUPTYPE_WITHIN_SAME_TREE -13323 6 123 50 1465815 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/F494AAD721EABAC362554A6ECAD8A30B/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13323 6 123 50 1481060 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/F494AAD721EABAC362554A6ECAD8A30B/4.cache.295d16af4dbc.js
DUPTYPE_FIRST_OCCURRENCE 13443 5 123 50 1334237 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/EF18263A33055A2C36CE19FC66D07238/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13443 5 123 50 1342674 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/EF18263A33055A2C36CE19FC66D07238/4.cache.d96331cc3c8c.js
DUPTYPE_WITHIN_SAME_TREE -13443 6 123 50 1878679 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/EF18263A33055A2C36CE19FC66D07238/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13443 6 123 50 1884254 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/EF18263A33055A2C36CE19FC66D07238/4.cache.d96331cc3c8c.js
DUPTYPE_FIRST_OCCURRENCE 13360 5 123 50 1334188 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/08025799CDE1530CFD247287AE6CB024/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13360 5 123 50 1342632 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/08025799CDE1530CFD247287AE6CB024/4.cache.c5ee0194db87.js
DUPTYPE_WITHIN_SAME_TREE -13360 6 123 50 1465836 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/08025799CDE1530CFD247287AE6CB024/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13360 6 123 50 1481078 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/08025799CDE1530CFD247287AE6CB024/4.cache.c5ee0194db87.js
DUPTYPE_FIRST_OCCURRENCE 13553 5 123 50 1334300 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/36106260BEEC25C6CDA6E291A02C385B/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13553 5 123 50 1342728 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/36106260BEEC25C6CDA6E291A02C385B/4.cache.583345258da1.js
DUPTYPE_WITHIN_SAME_TREE -13553 6 123 50 2004126 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/36106260BEEC25C6CDA6E291A02C385B/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13553 6 123 50 2004606 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/36106260BEEC25C6CDA6E291A02C385B/4.cache.583345258da1.js
DUPTYPE_FIRST_OCCURRENCE 13382 5 123 50 1342644 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/656AB2E4CFA3753D4E153EB939E26292/4.cache.24671a428293.js
DUPTYPE_WITHIN_SAME_TREE -13382 5 123 50 1334202 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/656AB2E4CFA3753D4E153EB939E26292/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13382 6 123 50 1740442 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/656AB2E4CFA3753D4E153EB939E26292/4.cache.24671a428293.js
DUPTYPE_WITHIN_SAME_TREE -13382 6 123 50 1728696 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/656AB2E4CFA3753D4E153EB939E26292/4.cache.js
DUPTYPE_FIRST_OCCURRENCE 13575 5 123 50 1342740 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/340F7ACB9EB10B9B8B8818E96F274E01/4.cache.487597a4bea9.js
DUPTYPE_WITHIN_SAME_TREE -13575 5 123 50 1334314 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/340F7ACB9EB10B9B8B8818E96F274E01/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13575 6 123 50 2265113 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/340F7ACB9EB10B9B8B8818E96F274E01/4.cache.487597a4bea9.js
DUPTYPE_WITHIN_SAME_TREE -13575 6 123 50 2259382 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/340F7ACB9EB10B9B8B8818E96F274E01/4.cache.js
DUPTYPE_FIRST_OCCURRENCE 13336 5 123 50 1334174 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/09E5E6BF3FE3F6F9DA37635FBC60A101/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13336 5 123 50 1342620 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/09E5E6BF3FE3F6F9DA37635FBC60A101/4.cache.34d13afe706a.js
DUPTYPE_WITHIN_SAME_TREE -13336 6 123 50 1465822 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/09E5E6BF3FE3F6F9DA37635FBC60A101/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13336 6 123 50 1481066 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/09E5E6BF3FE3F6F9DA37635FBC60A101/4.cache.34d13afe706a.js
DUPTYPE_FIRST_OCCURRENCE 13587 5 123 50 1342746 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/9C2AC2F1C2531099D9EB43E2797689BF/4.cache.1ca79e9a523b.js
DUPTYPE_WITHIN_SAME_TREE -13587 5 123 50 1334321 1 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/9C2AC2F1C2531099D9EB43E2797689BF/4.cache.js
DUPTYPE_WITHIN_SAME_TREE -13587 6 123 50 2265119 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/9C2AC2F1C2531099D9EB43E2797689BF/4.cache.1ca79e9a523b.js
DUPTYPE_WITHIN_SAME_TREE -13587 6 123 50 2259389 1 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/9C2AC2F1C2531099D9EB43E2797689BF/4.cache.js
DUPTYPE_FIRST_OCCURRENCE 15509 4 124 50 2529652 1 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Hiragana.649cb471527a.bcmap
DUPTYPE_WITHIN_SAME_TREE -15509 4 124 50 2523173 1 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Hiragana.bcmap
DUPTYPE_WITHIN_SAME_TREE -15509 5 124 50 2800430 1 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Hiragana.649cb471527a.bcmap
DUPTYPE_WITHIN_SAME_TREE -15509 5 124 50 2796014 1 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Hiragana.bcmap
DUPTYPE_FIRST_OCCURRENCE 10831 7 124 50 2386342 1 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/button/split-button-arrow-hover.0df600526099.png
DUPTYPE_WITHIN_SAME_TREE -10831 7 124 50 2385702 1 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/button/split-button-arrow-focus.png
DUPTYPE_WITHIN_SAME_TREE -10831 7 124 50 2386336 1 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/button/split-button-arrow-focus.0df600526099.png
DUPTYPE_WITHIN_SAME_TREE -10831 7 124 50 2385708 1 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/button/split-button-arrow-hover.png
DUPTYPE_WITHIN_SAME_TREE -10831 8 124 50 1884138 1 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/button/split-button-arrow-hover.0df600526099.png
DUPTYPE_WITHIN_SAME_TREE -10831 8 124 50 1878634 1 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/button/split-button-arrow-focus.png
DUPTYPE_WITHIN_SAME_TREE -10831 8 124 50 1884132 1 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/button/split-button-arrow-focus.0df600526099.png
DUPTYPE_WITHIN_SAME_TREE -10831 8 124 50 1878640 1 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/button/split-button-arrow-hover.png
DUPTYPE_FIRST_OCCURRENCE 11446 3 124 50 2799039 1 /openedx/staticfiles/paragon/src/utils/newId.6b84b79906b7.js
DUPTYPE_WITHIN_SAME_TREE -11446 3 124 50 2793325 1 /openedx/staticfiles/paragon/src/utils/newId.js
DUPTYPE_WITHIN_SAME_TREE -11446 6 124 50 2797656 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/utils/newId.6b84b79906b7.js
DUPTYPE_WITHIN_SAME_TREE -11446 6 124 50 2793607 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/utils/newId.js
DUPTYPE_WITHIN_SAME_TREE -11446 6 124 50 2797789 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/utils/newId.6b84b79906b7.js
DUPTYPE_WITHIN_SAME_TREE -11446 6 124 50 2794158 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/utils/newId.js
DUPTYPE_FIRST_OCCURRENCE 14109 4 124 50 2798498 1 /openedx/staticfiles/studio-frontend/src/components/AssetsFilters/AssetsFilters.5bdefa5b6e34.scss
DUPTYPE_WITHIN_SAME_TREE -14109 4 124 50 2793851 1 /openedx/staticfiles/studio-frontend/src/components/AssetsFilters/AssetsFilters.scss
DUPTYPE_FIRST_OCCURRENCE 7779 1 126 50 1878292 1 /openedx/staticfiles/images/slide-left-icon.png
DUPTYPE_WITHIN_SAME_TREE -7779 1 126 50 1883581 1 /openedx/staticfiles/images/slide-left-icon.362479dfd370.png
DUPTYPE_FIRST_OCCURRENCE 16011 5 126 50 2794525 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/isWindow.js
DUPTYPE_WITHIN_SAME_TREE -16011 5 126 50 2798178 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/isWindow.fca9e9ad697b.js
DUPTYPE_FIRST_OCCURRENCE 11719 2 127 50 2794725 1 /openedx/staticfiles/wiki/markitup/admin.init.js
DUPTYPE_WITHIN_SAME_TREE -11719 2 127 50 2799631 1 /openedx/staticfiles/wiki/markitup/admin.init.537045e0ec82.js
DUPTYPE_WITHIN_SAME_TREE -11719 3 127 50 2796783 1 /openedx/staticfiles/studio/wiki/markitup/admin.init.js
DUPTYPE_WITHIN_SAME_TREE -11719 3 127 50 2800968 1 /openedx/staticfiles/studio/wiki/markitup/admin.init.537045e0ec82.js
DUPTYPE_FIRST_OCCURRENCE 10322 6 127 50 2259810 1 /openedx/staticfiles/js/vendor/markitup/skins/simple/images/handle.a75a913a0426.png
DUPTYPE_WITHIN_SAME_TREE -10322 6 127 50 2259017 1 /openedx/staticfiles/js/vendor/markitup/skins/simple/images/handle.png
DUPTYPE_WITHIN_SAME_TREE -10322 7 127 50 2530303 1 /openedx/staticfiles/studio/js/vendor/markitup/skins/simple/images/handle.a75a913a0426.png
DUPTYPE_WITHIN_SAME_TREE -10322 7 127 50 2523730 1 /openedx/staticfiles/studio/js/vendor/markitup/skins/simple/images/handle.png
DUPTYPE_FIRST_OCCURRENCE 13208 2 128 50 1342860 1 /openedx/staticfiles/proctoring/templates/dashboard.115d9d590022.underscore
DUPTYPE_WITHIN_SAME_TREE -13208 2 128 50 1334361 1 /openedx/staticfiles/proctoring/templates/dashboard.underscore
DUPTYPE_WITHIN_SAME_TREE -13208 3 128 50 1884314 1 /openedx/staticfiles/studio/proctoring/templates/dashboard.115d9d590022.underscore
DUPTYPE_WITHIN_SAME_TREE -13208 3 128 50 1878724 1 /openedx/staticfiles/studio/proctoring/templates/dashboard.underscore
DUPTYPE_WITHIN_SAME_TREE -13208 5 128 50 2798005 1 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/templates/dashboard.115d9d590022.underscore
DUPTYPE_WITHIN_SAME_TREE -13208 5 128 50 2793248 1 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/templates/dashboard.underscore
DUPTYPE_FIRST_OCCURRENCE 15825 6 128 50 2794433 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/traversing/var/rneedsContext.js
DUPTYPE_WITHIN_SAME_TREE -15825 6 128 50 2797843 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/traversing/var/rneedsContext.f8237f8e3c92.js
DUPTYPE_FIRST_OCCURRENCE 16893 2 128 50 2792937 1 /openedx/staticfiles/templates/student_account/form_status.underscore
DUPTYPE_WITHIN_SAME_TREE -16893 2 128 50 2799423 1 /openedx/staticfiles/templates/student_account/form_status.d9e43178c743.underscore
DUPTYPE_FIRST_OCCURRENCE 12087 3 129 50 2529771 1 /openedx/staticfiles/xmodule/modules/js/001-ce60a84636ea45ab98f1d6e5bfc70965.ce60a84636ea.js
DUPTYPE_WITHIN_SAME_TREE -12087 3 129 50 2523397 1 /openedx/staticfiles/xmodule/modules/js/001-ce60a84636ea45ab98f1d6e5bfc70965.js
DUPTYPE_WITHIN_SAME_TREE -12087 4 129 50 2800652 1 /openedx/staticfiles/studio/xmodule/modules/js/001-ce60a84636ea45ab98f1d6e5bfc70965.ce60a84636ea.js
DUPTYPE_WITHIN_SAME_TREE -12087 4 129 50 2796225 1 /openedx/staticfiles/studio/xmodule/modules/js/001-ce60a84636ea45ab98f1d6e5bfc70965.js
DUPTYPE_WITHIN_SAME_TREE -12087 5 129 50 2798428 1 /openedx/staticfiles/xblock/resources/xmodule.word_cloud_module/src/js/word_cloud.ce60a84636ea.js
DUPTYPE_WITHIN_SAME_TREE -12087 5 129 50 2795066 1 /openedx/staticfiles/xblock/resources/xmodule.word_cloud_module/src/js/word_cloud.js
DUPTYPE_WITHIN_SAME_TREE -12087 6 129 50 2915392 1 /openedx/staticfiles/studio/xblock/resources/xmodule.word_cloud_module/src/js/word_cloud.ce60a84636ea.js
DUPTYPE_WITHIN_SAME_TREE -12087 6 129 50 2912524 1 /openedx/staticfiles/studio/xblock/resources/xmodule.word_cloud_module/src/js/word_cloud.js
DUPTYPE_FIRST_OCCURRENCE 11432 2 129 50 2799570 1 /openedx/staticfiles/paragon/src/tempPolyfills.2ad29f87d4d0.js
DUPTYPE_WITHIN_SAME_TREE -11432 2 129 50 2793268 1 /openedx/staticfiles/paragon/src/tempPolyfills.js
DUPTYPE_WITHIN_SAME_TREE -11432 5 129 50 2798061 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/tempPolyfills.2ad29f87d4d0.js
DUPTYPE_WITHIN_SAME_TREE -11432 5 129 50 2793526 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/tempPolyfills.js
DUPTYPE_WITHIN_SAME_TREE -11432 5 129 50 2798105 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/tempPolyfills.2ad29f87d4d0.js
DUPTYPE_WITHIN_SAME_TREE -11432 5 129 50 2794077 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/tempPolyfills.js
DUPTYPE_FIRST_OCCURRENCE 6344 2 130 50 2801216 1 /openedx/staticfiles/studio/templates/add-xblock-component.d4aecd3a64dd.underscore
DUPTYPE_WITHIN_SAME_TREE -6344 2 130 50 2796570 1 /openedx/staticfiles/studio/templates/add-xblock-component.underscore
DUPTYPE_FIRST_OCCURRENCE 6354 2 130 50 2801212 1 /openedx/staticfiles/studio/templates/edit-xblock-modal.39d4395cdeea.underscore
DUPTYPE_WITHIN_SAME_TREE -6354 2 130 50 2796566 1 /openedx/staticfiles/studio/templates/edit-xblock-modal.underscore
DUPTYPE_FIRST_OCCURRENCE 10807 7 130 50 2008818 1 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/ie6/corner_dialog_topleft.4ba9267d1692.png
DUPTYPE_WITHIN_SAME_TREE -10807 7 130 50 2003836 1 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/ie6/corner_dialog_topleft.png
DUPTYPE_WITHIN_SAME_TREE -10807 8 130 50 1740420 1 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/ie6/corner_dialog_topleft.4ba9267d1692.png
DUPTYPE_WITHIN_SAME_TREE -10807 8 130 50 1728670 1 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/ie6/corner_dialog_topleft.png
DUPTYPE_FIRST_OCCURRENCE 15264 4 130 50 2522900 1 /openedx/staticfiles/css/vendor/pdfjs/images/toolbarButton-zoomIn.png
DUPTYPE_WITHIN_SAME_TREE -15264 4 130 50 2529424 1 /openedx/staticfiles/css/vendor/pdfjs/images/toolbarButton-zoomIn.143cc745a774.png
DUPTYPE_WITHIN_SAME_TREE -15264 5 130 50 2795785 1 /openedx/staticfiles/studio/css/vendor/pdfjs/images/toolbarButton-zoomIn.png
DUPTYPE_WITHIN_SAME_TREE -15264 5 130 50 2800202 1 /openedx/staticfiles/studio/css/vendor/pdfjs/images/toolbarButton-zoomIn.143cc745a774.png
DUPTYPE_FIRST_OCCURRENCE 10922 3 131 50 2385741 1 /openedx/staticfiles/js/capa/jsinput/jsinput_example.css
DUPTYPE_WITHIN_SAME_TREE -10922 3 131 50 2386501 1 /openedx/staticfiles/js/capa/jsinput/jsinput_example.032e77b499c4.css
DUPTYPE_WITHIN_SAME_TREE -10922 4 131 50 2004052 1 /openedx/staticfiles/studio/js/capa/jsinput/jsinput_example.css
DUPTYPE_WITHIN_SAME_TREE -10922 4 131 50 2004624 1 /openedx/staticfiles/studio/js/capa/jsinput/jsinput_example.032e77b499c4.css
DUPTYPE_FIRST_OCCURRENCE 15936 6 131 50 2797853 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/css/var/rnumnonpx.76441e4d1135.js
DUPTYPE_WITHIN_SAME_TREE -15936 6 131 50 2794483 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/css/var/rnumnonpx.js
DUPTYPE_FIRST_OCCURRENCE 15503 4 132 50 2529653 1 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Hankaku.417dcb6fd949.bcmap
DUPTYPE_WITHIN_SAME_TREE -15503 4 132 50 2523174 1 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Hankaku.bcmap
DUPTYPE_WITHIN_SAME_TREE -15503 5 132 50 2800431 1 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Hankaku.417dcb6fd949.bcmap
DUPTYPE_WITHIN_SAME_TREE -15503 5 132 50 2796015 1 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Hankaku.bcmap
DUPTYPE_FIRST_OCCURRENCE 16109 5 133 50 2794597 1 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_overflow.scss
DUPTYPE_WITHIN_SAME_TREE -16109 5 133 50 2798191 1 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_overflow.db617c241dbc.scss
DUPTYPE_FIRST_OCCURRENCE 15849 5 133 50 2798125 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/event/support.911a4c1a08cc.js
DUPTYPE_WITHIN_SAME_TREE -15849 5 133 50 2794441 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/event/support.js
DUPTYPE_FIRST_OCCURRENCE 10951 4 135 50 2385765 1 /openedx/staticfiles/js/capa/genex/images/vborder_ie6.png
DUPTYPE_WITHIN_SAME_TREE -10951 4 135 50 2386469 1 /openedx/staticfiles/js/capa/genex/images/vborder_ie6.ccb38cc24d8f.png
DUPTYPE_WITHIN_SAME_TREE -10951 5 135 50 2004076 1 /openedx/staticfiles/studio/js/capa/genex/images/vborder_ie6.png
DUPTYPE_WITHIN_SAME_TREE -10951 5 135 50 2004618 1 /openedx/staticfiles/studio/js/capa/genex/images/vborder_ie6.ccb38cc24d8f.png
DUPTYPE_WITHIN_SAME_TREE -10951 6 135 50 2522624 1 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/vborder_ie6.png
DUPTYPE_WITHIN_SAME_TREE -10951 6 135 50 2524091 1 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/vborder_ie6.ccb38cc24d8f.png
DUPTYPE_WITHIN_SAME_TREE -10951 7 135 50 2259296 1 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/vborder_ie6.png
DUPTYPE_WITHIN_SAME_TREE -10951 7 135 50 2265095 1 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/vborder_ie6.ccb38cc24d8f.png
DUPTYPE_FIRST_OCCURRENCE 9310 2 136 50 2008936 1 /openedx/staticfiles/js/test/add_ajax_prefix.d53020afabbf.js
DUPTYPE_WITHIN_SAME_TREE -9310 2 136 50 2003728 1 /openedx/staticfiles/js/test/add_ajax_prefix.js
DUPTYPE_WITHIN_SAME_TREE -9310 3 136 50 1740605 1 /openedx/staticfiles/studio/js/test/add_ajax_prefix.d53020afabbf.js
DUPTYPE_WITHIN_SAME_TREE -9310 3 136 50 1728566 1 /openedx/staticfiles/studio/js/test/add_ajax_prefix.js
DUPTYPE_FIRST_OCCURRENCE 15120 4 136 50 2522806 1 /openedx/staticfiles/css/vendor/ui-lightness/images/ui-bg_diagonals-thick_18_b81900_40x40.png
DUPTYPE_WITHIN_SAME_TREE -15120 4 136 50 2529368 1 /openedx/staticfiles/css/vendor/ui-lightness/images/ui-bg_diagonals-thick_18_b81900_40x40.061a034cf4d0.png
DUPTYPE_WITHIN_SAME_TREE -15120 5 136 50 2795709 1 /openedx/staticfiles/studio/css/vendor/ui-lightness/images/ui-bg_diagonals-thick_18_b81900_40x40.png
DUPTYPE_WITHIN_SAME_TREE -15120 5 136 50 2800146 1 /openedx/staticfiles/studio/css/vendor/ui-lightness/images/ui-bg_diagonals-thick_18_b81900_40x40.061a034cf4d0.png
DUPTYPE_FIRST_OCCURRENCE 17150 5 136 50 2793081 1 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/subject.txt
DUPTYPE_WITHIN_SAME_TREE -17150 5 136 50 2797986 1 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/subject.8bdc023f9a3a.txt
DUPTYPE_WITHIN_SAME_TREE -17150 5 136 50 2793088 1 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/subject.txt
DUPTYPE_WITHIN_SAME_TREE -17150 5 136 50 2797991 1 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/subject.8bdc023f9a3a.txt
DUPTYPE_FIRST_OCCURRENCE 15117 4 136 50 2529376 1 /openedx/staticfiles/css/vendor/ui-lightness/images/ui-bg_diagonals-thick_20_666666_40x40.aa8141e18be3.png
DUPTYPE_WITHIN_SAME_TREE -15117 4 136 50 2522814 1 /openedx/staticfiles/css/vendor/ui-lightness/images/ui-bg_diagonals-thick_20_666666_40x40.png
DUPTYPE_WITHIN_SAME_TREE -15117 5 136 50 2800154 1 /openedx/staticfiles/studio/css/vendor/ui-lightness/images/ui-bg_diagonals-thick_20_666666_40x40.aa8141e18be3.png
DUPTYPE_WITHIN_SAME_TREE -15117 5 136 50 2795717 1 /openedx/staticfiles/studio/css/vendor/ui-lightness/images/ui-bg_diagonals-thick_20_666666_40x40.png
DUPTYPE_FIRST_OCCURRENCE 16004 5 136 50 2794519 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/rcssNum.js
DUPTYPE_WITHIN_SAME_TREE -16004 5 136 50 2798172 1 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/rcssNum.d05e443af01d.js
DUPTYPE_FIRST_OCCURRENCE 16572 1 138 50 2799745 1 /openedx/staticfiles/templates/conditional_ajax.d394337f6788.html
DUPTYPE_WITHIN_SAME_TREE -16572 1 138 50 2792583 1 /openedx/staticfiles/templates/conditional_ajax.html
DUPTYPE_FIRST_OCCURRENCE 6318 2 138 50 2801223 1 /openedx/staticfiles/studio/templates/modal-button.d91c32e6c3a6.underscore
DUPTYPE_WITHIN_SAME_TREE -6318 2 138 50 2796577 1 /openedx/staticfiles/studio/templates/modal-button.underscore
DUPTYPE_FIRST_OCCURRENCE 10797 7 138 50 2003833 1 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/scrolltable/bg_header_gradient.gif
DUPTYPE_WITHIN_SAME_TREE -10797 7 138 50 2008816 1 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/scrolltable/bg_header_gradient.fe077b874e44.gif
DUPTYPE_WITHIN_SAME_TREE -10797 8 138 50 1728667 1 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/scrolltable/bg_header_gradient.gif
DUPTYPE_WITHIN_SAME_TREE -10797 8 138 50 1740418 1 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/scrolltable/bg_header_gradient.fe077b874e44.gif
DUPTYPE_FIRST_OCCURRENCE 14073 1 139 50 2799813 1 /openedx/staticfiles/studio-frontend/codecov.842573beaa0a.yml
DUPTYPE_WITHIN_SAME_TREE -14073 1 139 50 2793815 1 /openedx/staticfiles/studio-frontend/codecov.yml
DUPTYPE_FIRST_OCCURRENCE 17129 5 140 50 2793067 1 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/subject.txt
DUPTYPE_WITHIN_SAME_TREE -17129 5 140 50 2797976 1 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/subject.966c9c851c2b.txt
DUPTYPE_WITHIN_SAME_TREE -17129 5 140 50 2793095 1 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/subject.txt
DUPTYPE_WITHIN_SAME_TREE -17129 5 140 50 2797996 1 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/subject.966c9c851c2b.txt
DUPTYPE_FIRST_OCCURRENCE 13144 3 140 50 2522771 1 /openedx/staticfiles/common/templates/components/tabpanel.underscore
DUPTYPE_WITHIN_SAME_TREE -13144 3 140 50 2529715 1 /openedx/staticfiles/common/templates/components/tabpanel.cb38f994fa05.underscore
DUPTYPE_WITHIN_SAME_TREE -13144 4 140 50 2795644 1 /openedx/staticfiles/studio/common/templates/components/tabpanel.underscore
DUPTYPE_WITHIN_SAME_TREE -13144 4 140 50 2800572 1 /openedx/staticfiles/studio/common/templates/components/tabpanel.cb38f994fa05.underscore
DUPTYPE_FIRST_OCCURRENCE 7841 1 141 50 1883602 1 /openedx/staticfiles/images/bullet-closed.bc57a77c0245.png
DUPTYPE_WITHIN_SAME_TREE -7841 1 141 50 1878313 1 /openedx/staticfiles/images/bullet-closed.png
